[s],CH1[V]
8.9188E-03,2.181E-02
8.9229E-03,2.181E-02
8.9270E-03,2.101E-02
8.9311E-03,2.261E-02
8.9351E-03,2.341E-02
8.9392E-03,2.261E-02
8.9433E-03,2.181E-02
8.9474E-03,2.261E-02
8.9515E-03,2.341E-02
8.9555E-03,2.261E-02
8.9596E-03,2.261E-02
8.9637E-03,2.181E-02
8.9678E-03,2.181E-02
8.9719E-03,2.101E-02
8.9759E-03,2.181E-02
8.9800E-03,2.021E-02
8.9841E-03,2.261E-02
8.9882E-03,2.261E-02
8.9923E-03,2.181E-02
8.9963E-03,2.101E-02
9.0004E-03,2.261E-02
9.0045E-03,2.341E-02
9.0086E-03,2.261E-02
9.0127E-03,2.501E-02
9.0167E-03,2.421E-02
9.0208E-03,2.501E-02
9.0249E-03,2.581E-02
9.0290E-03,2.581E-02
9.0331E-03,2.501E-02
9.0371E-03,2.501E-02
9.0412E-03,2.501E-02
9.0453E-03,2.421E-02
9.0494E-03,2.501E-02
9.0535E-03,2.421E-02
9.0575E-03,2.421E-02
9.0616E-03,2.501E-02
9.0657E-03,2.341E-02
9.0698E-03,2.501E-02
9.0739E-03,2.261E-02
9.0779E-03,2.341E-02
9.0820E-03,2.341E-02
9.0861E-03,2.261E-02
9.0902E-03,2.341E-02
9.0943E-03,2.261E-02
9.0983E-03,2.261E-02
9.1024E-03,2.501E-02
9.1065E-03,2.341E-02
9.1106E-03,2.501E-02
9.1147E-03,2.501E-02
9.1187E-03,2.421E-02
9.1228E-03,2.581E-02
9.1269E-03,2.581E-02
9.1310E-03,2.661E-02
9.1351E-03,2.581E-02
9.1391E-03,2.661E-02
9.1432E-03,2.421E-02
9.1473E-03,2.421E-02
9.1514E-03,2.421E-02
9.1555E-03,2.421E-02
9.1595E-03,2.421E-02
9.1636E-03,2.421E-02
9.1677E-03,2.501E-02
9.1718E-03,2.421E-02
9.1759E-03,2.261E-02
9.1799E-03,2.261E-02
9.1840E-03,2.341E-02
9.1881E-03,2.261E-02
9.1922E-03,2.421E-02
9.1963E-03,2.421E-02
9.2003E-03,2.261E-02
9.2044E-03,2.341E-02
9.2085E-03,2.261E-02
9.2126E-03,2.341E-02
9.2167E-03,2.501E-02
9.2207E-03,2.421E-02
9.2248E-03,2.181E-02
9.2289E-03,2.581E-02
9.2330E-03,2.341E-02
9.2371E-03,2.421E-02
9.2411E-03,2.421E-02
9.2452E-03,2.261E-02
9.2493E-03,2.261E-02
9.2534E-03,2.261E-02
9.2575E-03,2.341E-02
9.2615E-03,2.261E-02
9.2656E-03,2.101E-02
9.2697E-03,2.101E-02
9.2738E-03,2.181E-02
9.2779E-03,2.101E-02
9.2819E-03,2.021E-02
9.2860E-03,2.101E-02
9.2901E-03,1.941E-02
9.2942E-03,2.101E-02
9.2983E-03,2.181E-02
9.3023E-03,1.941E-02
9.3064E-03,1.861E-02
9.3105E-03,2.021E-02
9.3146E-03,2.101E-02
9.3187E-03,2.021E-02
9.3227E-03,2.021E-02
9.3268E-03,2.101E-02
9.3309E-03,2.021E-02
9.3350E-03,2.021E-02
9.3391E-03,1.861E-02
9.3431E-03,2.021E-02
9.3472E-03,1.941E-02
9.3513E-03,1.941E-02
9.3554E-03,1.861E-02
9.3595E-03,1.861E-02
9.3635E-03,1.861E-02
9.3676E-03,1.781E-02
9.3717E-03,1.781E-02
9.3758E-03,1.621E-02
9.3799E-03,1.861E-02
9.3839E-03,1.941E-02
9.3880E-03,1.781E-02
9.3921E-03,1.621E-02
9.3962E-03,1.541E-02
9.4003E-03,1.781E-02
9.4043E-03,1.621E-02
9.4084E-03,1.541E-02
9.4125E-03,1.541E-02
9.4166E-03,1.621E-02
9.4207E-03,1.541E-02
9.4247E-03,1.621E-02
9.4288E-03,1.461E-02
9.4329E-03,1.621E-02
9.4370E-03,1.621E-02
9.4411E-03,1.301E-02
9.4451E-03,1.541E-02
9.4492E-03,1.301E-02
9.4533E-03,1.461E-02
9.4574E-03,1.381E-02
9.4615E-03,1.541E-02
9.4655E-03,1.381E-02
9.4696E-03,1.381E-02
9.4737E-03,1.541E-02
9.4778E-03,1.381E-02
9.4819E-03,1.461E-02
9.4859E-03,1.221E-02
9.4900E-03,1.461E-02
9.4941E-03,1.301E-02
9.4982E-03,1.301E-02
9.5023E-03,1.141E-02
9.5063E-03,1.221E-02
9.5104E-03,1.141E-02
9.5145E-03,1.061E-02
9.5186E-03,1.061E-02
9.5227E-03,1.141E-02
9.5267E-03,1.141E-02
9.5308E-03,1.061E-02
9.5349E-03,1.061E-02
9.5390E-03,1.221E-02
9.5431E-03,1.061E-02
9.5471E-03,1.061E-02
9.5512E-03,1.061E-02
9.5553E-03,1.061E-02
9.5594E-03,9.012E-03
9.5635E-03,9.012E-03
9.5675E-03,9.812E-03
9.5716E-03,8.212E-03
9.5757E-03,9.812E-03
9.5798E-03,7.412E-03
9.5839E-03,9.012E-03
9.5879E-03,9.012E-03
9.5920E-03,6.612E-03
9.5961E-03,7.412E-03
9.6002E-03,8.212E-03
9.6043E-03,6.612E-03
9.6083E-03,6.612E-03
9.6124E-03,5.012E-03
9.6165E-03,6.612E-03
9.6206E-03,5.812E-03
9.6247E-03,3.412E-03
9.6287E-03,2.612E-03
9.6328E-03,3.412E-03
9.6369E-03,3.412E-03
9.6410E-03,2.612E-03
9.6451E-03,5.012E-03
9.6491E-03,1.812E-03
9.6532E-03,3.412E-03
9.6573E-03,1.012E-03
9.6614E-03,2.612E-03
9.6655E-03,1.812E-03
9.6695E-03,1.012E-03
9.6736E-03,2.612E-03
9.6777E-03,2.119E-04
9.6818E-03,-5.881E-04
9.6859E-03,-5.881E-04
9.6899E-03,-2.188E-03
9.6940E-03,-2.988E-03
9.6981E-03,2.119E-04
9.7022E-03,-2.188E-03
9.7063E-03,-3.788E-03
9.7103E-03,-4.588E-03
9.7144E-03,-6.188E-03
9.7185E-03,-4.588E-03
9.7226E-03,-3.788E-03
9.7267E-03,-6.188E-03
9.7307E-03,-6.188E-03
9.7348E-03,-5.388E-03
9.7389E-03,-6.188E-03
9.7430E-03,-7.788E-03
9.7471E-03,-8.588E-03
9.7511E-03,-7.788E-03
9.7552E-03,-7.788E-03
9.7593E-03,-8.588E-03
9.7634E-03,-1.019E-02
9.7675E-03,-9.388E-03
9.7715E-03,-7.788E-03
9.7756E-03,-1.099E-02
9.7797E-03,-8.588E-03
9.7838E-03,-1.099E-02
9.7879E-03,-1.099E-02
9.7919E-03,-1.259E-02
9.7960E-03,-1.259E-02
9.8001E-03,-1.259E-02
9.8042E-03,-1.259E-02
9.8083E-03,-1.259E-02
9.8123E-03,-1.339E-02
9.8164E-03,-1.579E-02
9.8205E-03,-1.339E-02
9.8246E-03,-1.499E-02
9.8287E-03,-1.659E-02
9.8327E-03,-1.499E-02
9.8368E-03,-1.659E-02
9.8409E-03,-1.579E-02
9.8450E-03,-1.739E-02
9.8491E-03,-1.659E-02
9.8531E-03,-1.659E-02
9.8572E-03,-1.659E-02
9.8613E-03,-1.739E-02
9.8654E-03,-1.659E-02
9.8695E-03,-1.819E-02
9.8735E-03,-1.739E-02
9.8776E-03,-1.819E-02
9.8817E-03,-1.739E-02
9.8858E-03,-1.739E-02
9.8899E-03,-1.819E-02
9.8939E-03,-1.739E-02
9.8980E-03,-1.979E-02
9.9021E-03,-2.059E-02
9.9062E-03,-1.899E-02
9.9103E-03,-2.139E-02
9.9143E-03,-1.979E-02
9.9184E-03,-2.219E-02
9.9225E-03,-2.219E-02
9.9266E-03,-2.219E-02
9.9307E-03,-2.139E-02
9.9347E-03,-2.139E-02
9.9388E-03,-2.059E-02
9.9429E-03,-1.899E-02
9.9470E-03,-2.299E-02
9.9511E-03,-2.139E-02
9.9551E-03,-1.899E-02
9.9592E-03,-1.739E-02
9.9633E-03,-1.339E-02
9.9674E-03,-1.179E-02
9.9715E-03,-1.419E-02
9.9755E-03,-1.339E-02
9.9796E-03,-1.419E-02
9.9837E-03,-1.659E-02
9.9878E-03,-1.819E-02
9.9919E-03,-2.059E-02
9.9959E-03,-1.979E-02
1.0000E-02,-1.899E-02
1.0004E-02,-1.899E-02
1.0008E-02,-1.899E-02
1.0012E-02,-2.139E-02
1.0016E-02,-2.139E-02
1.0020E-02,-2.059E-02
1.0025E-02,-1.979E-02
1.0029E-02,-2.059E-02
1.0033E-02,-2.059E-02
1.0037E-02,-2.139E-02
1.0041E-02,-2.059E-02
1.0045E-02,-2.219E-02
1.0049E-02,-2.139E-02
1.0053E-02,-2.219E-02
1.0057E-02,-2.139E-02
1.0061E-02,-1.979E-02
1.0065E-02,-2.059E-02
1.0069E-02,-2.139E-02
1.0073E-02,-2.059E-02
1.0078E-02,-2.059E-02
1.0082E-02,-2.219E-02
1.0086E-02,-2.139E-02
1.0090E-02,-2.219E-02
1.0094E-02,-2.299E-02
1.0098E-02,-2.139E-02
1.0102E-02,-2.219E-02
1.0106E-02,-2.299E-02
1.0110E-02,-2.299E-02
1.0114E-02,-2.379E-02
1.0118E-02,-2.139E-02
1.0122E-02,-2.299E-02
1.0127E-02,-2.379E-02
1.0131E-02,-2.459E-02
1.0135E-02,-2.299E-02
1.0139E-02,-2.379E-02
1.0143E-02,-2.379E-02
1.0147E-02,-2.219E-02
1.0151E-02,-2.379E-02
1.0155E-02,-2.379E-02
1.0159E-02,-2.139E-02
1.0163E-02,-2.379E-02
1.0167E-02,-2.379E-02
1.0171E-02,-2.139E-02
1.0175E-02,-2.299E-02
1.0180E-02,-2.299E-02
1.0184E-02,-2.299E-02
1.0188E-02,-2.379E-02
1.0192E-02,-2.379E-02
1.0196E-02,-2.299E-02
1.0200E-02,-2.379E-02
1.0204E-02,-2.299E-02
1.0208E-02,-2.379E-02
1.0212E-02,-2.139E-02
1.0216E-02,-2.299E-02
1.0220E-02,-2.299E-02
1.0224E-02,-2.459E-02
1.0229E-02,-2.139E-02
1.0233E-02,-2.299E-02
1.0237E-02,-2.379E-02
1.0241E-02,-2.299E-02
1.0245E-02,-2.299E-02
1.0249E-02,-2.379E-02
1.0253E-02,-2.139E-02
1.0257E-02,-2.299E-02
1.0261E-02,-2.299E-02
1.0265E-02,-2.139E-02
1.0269E-02,-2.379E-02
1.0273E-02,-2.219E-02
1.0277E-02,-2.379E-02
1.0282E-02,-2.139E-02
1.0286E-02,-2.379E-02
1.0290E-02,-2.219E-02
1.0294E-02,-2.139E-02
1.0298E-02,-2.299E-02
1.0302E-02,-2.219E-02
1.0306E-02,-2.219E-02
1.0310E-02,-2.299E-02
1.0314E-02,-2.379E-02
1.0318E-02,-2.219E-02
1.0322E-02,-2.299E-02
1.0326E-02,-2.219E-02
1.0331E-02,-2.299E-02
1.0335E-02,-2.219E-02
1.0339E-02,-2.219E-02
1.0343E-02,-1.979E-02
1.0347E-02,-1.979E-02
1.0351E-02,-2.139E-02
1.0355E-02,-1.979E-02
1.0359E-02,-2.059E-02
1.0363E-02,-1.979E-02
1.0367E-02,-2.139E-02
1.0371E-02,-1.979E-02
1.0375E-02,-1.979E-02
1.0379E-02,-2.059E-02
1.0384E-02,-2.219E-02
1.0388E-02,-2.059E-02
1.0392E-02,-2.059E-02
1.0396E-02,-1.819E-02
1.0400E-02,-1.899E-02
1.0404E-02,-2.059E-02
1.0408E-02,-1.979E-02
1.0412E-02,-1.899E-02
1.0416E-02,-1.899E-02
1.0420E-02,-1.659E-02
1.0424E-02,-1.979E-02
1.0428E-02,-1.899E-02
1.0433E-02,-1.819E-02
1.0437E-02,-1.579E-02
1.0441E-02,-1.739E-02
1.0445E-02,-1.739E-02
1.0449E-02,-1.659E-02
1.0453E-02,-1.659E-02
1.0457E-02,-1.739E-02
1.0461E-02,-1.739E-02
1.0465E-02,-1.419E-02
1.0469E-02,-1.499E-02
1.0473E-02,-1.419E-02
1.0477E-02,-1.659E-02
1.0481E-02,-1.499E-02
1.0486E-02,-1.499E-02
1.0490E-02,-1.499E-02
1.0494E-02,-1.499E-02
1.0498E-02,-1.419E-02
1.0502E-02,-1.339E-02
1.0506E-02,-1.339E-02
1.0510E-02,-1.499E-02
1.0514E-02,-1.419E-02
1.0518E-02,-1.339E-02
1.0522E-02,-1.499E-02
1.0526E-02,-1.179E-02
1.0530E-02,-1.259E-02
1.0535E-02,-1.259E-02
1.0539E-02,-1.259E-02
1.0543E-02,-1.099E-02
1.0547E-02,-1.099E-02
1.0551E-02,-1.099E-02
1.0555E-02,-1.259E-02
1.0559E-02,-1.019E-02
1.0563E-02,-8.588E-03
1.0567E-02,-9.388E-03
1.0571E-02,-1.019E-02
1.0575E-02,-8.588E-03
1.0579E-02,-7.788E-03
1.0583E-02,-1.019E-02
1.0588E-02,-6.188E-03
1.0592E-02,-6.988E-03
1.0596E-02,-6.988E-03
1.0600E-02,-6.188E-03
1.0604E-02,-6.988E-03
1.0608E-02,-5.388E-03
1.0612E-02,-5.388E-03
1.0616E-02,-6.188E-03
1.0620E-02,-6.188E-03
1.0624E-02,-6.188E-03
1.0628E-02,-8.588E-03
1.0632E-02,-1.099E-02
1.0637E-02,-9.388E-03
1.0641E-02,-7.788E-03
1.0645E-02,-7.788E-03
1.0649E-02,-5.388E-03
1.0653E-02,-5.388E-03
1.0657E-02,-6.988E-03
1.0661E-02,-6.988E-03
1.0665E-02,-2.988E-03
1.0669E-02,-5.388E-03
1.0673E-02,-4.588E-03
1.0677E-02,-4.588E-03
1.0681E-02,-3.788E-03
1.0685E-02,-2.988E-03
1.0690E-02,-5.881E-04
1.0694E-02,-2.988E-03
1.0698E-02,-2.988E-03
1.0702E-02,-5.881E-04
1.0706E-02,-5.881E-04
1.0710E-02,-5.881E-04
1.0714E-02,-5.881E-04
1.0718E-02,2.119E-04
1.0722E-02,1.012E-03
1.0726E-02,1.012E-03
1.0730E-02,1.012E-03
1.0734E-02,3.412E-03
1.0739E-02,1.812E-03
1.0743E-02,4.212E-03
1.0747E-02,2.612E-03
1.0751E-02,3.412E-03
1.0755E-02,5.012E-03
1.0759E-02,5.012E-03
1.0763E-02,5.812E-03
1.0767E-02,4.212E-03
1.0771E-02,5.012E-03
1.0775E-02,5.812E-03
1.0779E-02,6.612E-03
1.0783E-02,6.612E-03
1.0787E-02,7.412E-03
1.0792E-02,7.412E-03
1.0796E-02,6.612E-03
1.0800E-02,6.612E-03
1.0804E-02,8.212E-03
1.0808E-02,7.412E-03
1.0812E-02,1.061E-02
1.0816E-02,9.812E-03
1.0820E-02,8.212E-03
1.0824E-02,1.061E-02
1.0828E-02,6.612E-03
1.0832E-02,1.141E-02
1.0836E-02,9.812E-03
1.0841E-02,1.141E-02
1.0845E-02,1.061E-02
1.0849E-02,1.141E-02
1.0853E-02,1.141E-02
1.0857E-02,1.141E-02
1.0861E-02,1.221E-02
1.0865E-02,1.221E-02
1.0869E-02,1.301E-02
1.0873E-02,1.141E-02
1.0877E-02,1.301E-02
1.0881E-02,1.381E-02
1.0885E-02,1.461E-02
1.0889E-02,1.461E-02
1.0894E-02,1.541E-02
1.0898E-02,1.541E-02
1.0902E-02,1.541E-02
1.0906E-02,1.621E-02
1.0910E-02,1.541E-02
1.0914E-02,1.701E-02
1.0918E-02,1.621E-02
1.0922E-02,1.541E-02
1.0926E-02,1.461E-02
1.0930E-02,1.621E-02
1.0934E-02,1.621E-02
1.0938E-02,1.541E-02
1.0943E-02,1.621E-02
1.0947E-02,1.621E-02
1.0951E-02,1.621E-02
1.0955E-02,1.621E-02
1.0959E-02,1.701E-02
1.0963E-02,1.701E-02
1.0967E-02,1.701E-02
1.0971E-02,1.701E-02
1.0975E-02,1.861E-02
1.0979E-02,1.941E-02
1.0983E-02,1.701E-02
1.0987E-02,2.021E-02
1.0991E-02,1.861E-02
1.0996E-02,1.861E-02
1.1000E-02,2.101E-02
1.1004E-02,2.021E-02
1.1008E-02,1.861E-02
1.1012E-02,2.021E-02
1.1016E-02,1.941E-02
1.1020E-02,2.101E-02
1.1024E-02,2.021E-02
1.1028E-02,2.101E-02
1.1032E-02,2.101E-02
1.1036E-02,2.021E-02
1.1040E-02,1.861E-02
1.1045E-02,1.941E-02
1.1049E-02,2.021E-02
1.1053E-02,1.941E-02
1.1057E-02,1.941E-02
1.1061E-02,2.021E-02
1.1065E-02,2.101E-02
1.1069E-02,2.021E-02
1.1073E-02,2.101E-02
1.1077E-02,2.181E-02
1.1081E-02,2.101E-02
1.1085E-02,2.341E-02
1.1089E-02,2.261E-02
1.1093E-02,2.181E-02
1.1098E-02,2.181E-02
1.1102E-02,2.341E-02
1.1106E-02,2.341E-02
1.1110E-02,2.261E-02
1.1114E-02,2.421E-02
1.1118E-02,2.341E-02
1.1122E-02,2.421E-02
1.1126E-02,2.261E-02
1.1130E-02,2.341E-02
1.1134E-02,2.181E-02
1.1138E-02,2.101E-02
1.1142E-02,2.261E-02
1.1147E-02,2.181E-02
1.1151E-02,2.341E-02
1.1155E-02,2.341E-02
1.1159E-02,2.261E-02
1.1163E-02,2.421E-02
1.1167E-02,2.341E-02
1.1171E-02,2.421E-02
1.1175E-02,2.421E-02
1.1179E-02,2.421E-02
1.1183E-02,2.501E-02
1.1187E-02,2.661E-02
1.1191E-02,2.661E-02
1.1195E-02,2.421E-02
1.1200E-02,2.501E-02
1.1204E-02,2.501E-02
1.1208E-02,2.581E-02
1.1212E-02,2.581E-02
1.1216E-02,2.501E-02
1.1220E-02,2.421E-02
1.1224E-02,2.341E-02
1.1228E-02,2.421E-02
1.1232E-02,2.341E-02
1.1236E-02,2.421E-02
1.1240E-02,2.341E-02
1.1244E-02,2.261E-02
1.1249E-02,2.261E-02
1.1253E-02,2.341E-02
1.1257E-02,2.341E-02
1.1261E-02,2.501E-02
1.1265E-02,2.501E-02
1.1269E-02,2.501E-02
1.1273E-02,2.501E-02
1.1277E-02,2.501E-02
1.1281E-02,2.501E-02
1.1285E-02,2.581E-02
1.1289E-02,2.581E-02
1.1293E-02,2.581E-02
1.1297E-02,2.421E-02
1.1302E-02,2.501E-02
1.1306E-02,2.661E-02
1.1310E-02,2.501E-02
1.1314E-02,2.261E-02
1.1318E-02,2.341E-02
1.1322E-02,2.261E-02
1.1326E-02,2.501E-02
1.1330E-02,2.501E-02
1.1334E-02,2.261E-02
1.1338E-02,2.261E-02
1.1342E-02,2.261E-02
1.1346E-02,2.261E-02
1.1351E-02,2.181E-02
1.1355E-02,2.261E-02
1.1359E-02,2.181E-02
1.1363E-02,2.181E-02
1.1367E-02,2.261E-02
1.1371E-02,2.261E-02
1.1375E-02,2.181E-02
1.1379E-02,2.421E-02
1.1383E-02,2.261E-02
1.1387E-02,2.261E-02
1.1391E-02,2.341E-02
1.1395E-02,2.181E-02
1.1399E-02,2.341E-02
1.1404E-02,2.341E-02
1.1408E-02,2.181E-02
1.1412E-02,2.021E-02
1.1416E-02,2.341E-02
1.1420E-02,2.181E-02
1.1424E-02,2.021E-02
1.1428E-02,2.261E-02
1.1432E-02,2.021E-02
1.1436E-02,2.021E-02
1.1440E-02,2.101E-02
1.1444E-02,1.861E-02
1.1448E-02,1.941E-02
1.1453E-02,2.021E-02
1.1457E-02,1.941E-02
1.1461E-02,1.781E-02
1.1465E-02,1.941E-02
1.1469E-02,1.861E-02
1.1473E-02,1.941E-02
1.1477E-02,1.861E-02
1.1481E-02,1.861E-02
1.1485E-02,1.781E-02
1.1489E-02,1.861E-02
1.1493E-02,1.781E-02
1.1497E-02,1.941E-02
1.1501E-02,1.861E-02
1.1506E-02,2.021E-02
1.1510E-02,1.781E-02
1.1514E-02,2.021E-02
1.1518E-02,1.941E-02
1.1522E-02,1.781E-02
1.1526E-02,1.861E-02
1.1530E-02,1.781E-02
1.1534E-02,1.621E-02
1.1538E-02,1.541E-02
1.1542E-02,1.621E-02
1.1546E-02,1.701E-02
1.1550E-02,1.621E-02
1.1555E-02,1.461E-02
1.1559E-02,1.621E-02
1.1563E-02,1.621E-02
1.1567E-02,1.541E-02
1.1571E-02,1.621E-02
1.1575E-02,1.461E-02
1.1579E-02,1.381E-02
1.1583E-02,1.461E-02
1.1587E-02,1.461E-02
1.1591E-02,1.541E-02
1.1595E-02,1.541E-02
1.1599E-02,1.461E-02
1.1603E-02,1.461E-02
1.1608E-02,1.621E-02
1.1612E-02,1.621E-02
1.1616E-02,1.541E-02
1.1620E-02,1.541E-02
1.1624E-02,1.381E-02
1.1628E-02,1.541E-02
1.1632E-02,1.381E-02
1.1636E-02,1.221E-02
1.1640E-02,1.301E-02
1.1644E-02,1.221E-02
1.1648E-02,1.381E-02
1.1652E-02,1.221E-02
1.1657E-02,1.061E-02
1.1661E-02,1.221E-02
1.1665E-02,1.061E-02
1.1669E-02,1.061E-02
1.1673E-02,1.061E-02
1.1677E-02,1.141E-02
1.1681E-02,9.812E-03
1.1685E-02,1.141E-02
1.1689E-02,9.012E-03
1.1693E-02,9.012E-03
1.1697E-02,8.212E-03
1.1701E-02,8.212E-03
1.1705E-02,9.012E-03
1.1710E-02,9.812E-03
1.1714E-02,7.412E-03
1.1718E-02,8.212E-03
1.1722E-02,9.012E-03
1.1726E-02,8.212E-03
1.1730E-02,7.412E-03
1.1734E-02,9.012E-03
1.1738E-02,5.812E-03
1.1742E-02,6.612E-03
1.1746E-02,7.412E-03
1.1750E-02,7.412E-03
1.1754E-02,6.612E-03
1.1759E-02,4.212E-03
1.1763E-02,4.212E-03
1.1767E-02,4.212E-03
1.1771E-02,3.412E-03
1.1775E-02,2.612E-03
1.1779E-02,2.612E-03
1.1783E-02,1.812E-03
1.1787E-02,2.612E-03
1.1791E-02,1.812E-03
1.1795E-02,1.012E-03
1.1799E-02,1.012E-03
1.1803E-02,2.119E-04
1.1807E-02,-5.881E-04
1.1812E-02,2.119E-04
1.1816E-02,-1.388E-03
1.1820E-02,-2.188E-03
1.1824E-02,-2.188E-03
1.1828E-02,-1.388E-03
1.1832E-02,-2.188E-03
1.1836E-02,-2.988E-03
1.1840E-02,-3.788E-03
1.1844E-02,-3.788E-03
1.1848E-02,-4.588E-03
1.1852E-02,-3.788E-03
1.1856E-02,-6.188E-03
1.1861E-02,-6.988E-03
1.1865E-02,-6.188E-03
1.1869E-02,-7.788E-03
1.1873E-02,-6.188E-03
1.1877E-02,-9.388E-03
1.1881E-02,-7.788E-03
1.1885E-02,-9.388E-03
1.1889E-02,-1.019E-02
1.1893E-02,-1.019E-02
1.1897E-02,-1.019E-02
1.1901E-02,-1.019E-02
1.1905E-02,-1.179E-02
1.1909E-02,-1.019E-02
1.1914E-02,-1.099E-02
1.1918E-02,-1.259E-02
1.1922E-02,-1.339E-02
1.1926E-02,-1.179E-02
1.1930E-02,-1.099E-02
1.1934E-02,-1.419E-02
1.1938E-02,-1.339E-02
1.1942E-02,-1.419E-02
1.1946E-02,-1.499E-02
1.1950E-02,-1.579E-02
1.1954E-02,-1.419E-02
1.1958E-02,-1.499E-02
1.1963E-02,-1.659E-02
1.1967E-02,-1.739E-02
1.1971E-02,-1.659E-02
1.1975E-02,-1.819E-02
1.1979E-02,-1.899E-02
1.1983E-02,-1.739E-02
1.1987E-02,-1.819E-02
1.1991E-02,-1.819E-02
1.1995E-02,-1.899E-02
1.1999E-02,-1.979E-02
1.2003E-02,-1.819E-02
1.2007E-02,-1.979E-02
1.2011E-02,-2.219E-02
1.2016E-02,-1.979E-02
1.2020E-02,-1.899E-02
1.2024E-02,-1.899E-02
1.2028E-02,-1.899E-02
1.2032E-02,-2.059E-02
1.2036E-02,-2.139E-02
1.2040E-02,-2.059E-02
1.2044E-02,-2.139E-02
1.2048E-02,-2.219E-02
1.2052E-02,-2.059E-02
1.2056E-02,-2.139E-02
1.2060E-02,-2.219E-02
1.2065E-02,-2.299E-02
1.2069E-02,-2.139E-02
1.2073E-02,-2.299E-02
1.2077E-02,-2.379E-02
1.2081E-02,-2.299E-02
1.2085E-02,-2.219E-02
1.2089E-02,-2.299E-02
1.2093E-02,-2.379E-02
1.2097E-02,-2.379E-02
1.2101E-02,-2.459E-02
1.2105E-02,-2.459E-02
1.2109E-02,-2.299E-02
1.2113E-02,-2.219E-02
1.2118E-02,-2.219E-02
1.2122E-02,-2.299E-02
1.2126E-02,-2.379E-02
1.2130E-02,-2.299E-02
1.2134E-02,-2.379E-02
1.2138E-02,-2.539E-02
1.2142E-02,-2.459E-02
1.2146E-02,-2.299E-02
1.2150E-02,-2.699E-02
1.2154E-02,-2.459E-02
1.2158E-02,-2.459E-02
1.2162E-02,-2.619E-02
1.2167E-02,-2.219E-02
1.2171E-02,-2.059E-02
1.2175E-02,-1.979E-02
1.2179E-02,-2.059E-02
1.2183E-02,-1.979E-02
1.2187E-02,-1.979E-02
1.2191E-02,-2.139E-02
1.2195E-02,-2.139E-02
1.2199E-02,-2.219E-02
1.2203E-02,-2.139E-02
1.2207E-02,-2.379E-02
1.2211E-02,-2.219E-02
1.2215E-02,-2.219E-02
1.2220E-02,-2.299E-02
1.2224E-02,-2.299E-02
1.2228E-02,-2.299E-02
1.2232E-02,-2.299E-02
1.2236E-02,-2.299E-02
1.2240E-02,-2.379E-02
1.2244E-02,-2.379E-02
1.2248E-02,-2.379E-02
1.2252E-02,-2.299E-02
1.2256E-02,-2.219E-02
1.2260E-02,-2.219E-02
1.2264E-02,-2.219E-02
1.2269E-02,-2.299E-02
1.2273E-02,-2.379E-02
1.2277E-02,-2.299E-02
1.2281E-02,-2.459E-02
1.2285E-02,-2.379E-02
1.2289E-02,-2.539E-02
1.2293E-02,-2.379E-02
1.2297E-02,-2.459E-02
1.2301E-02,-2.379E-02
1.2305E-02,-2.619E-02
1.2309E-02,-2.379E-02
1.2313E-02,-2.299E-02
1.2317E-02,-2.299E-02
1.2322E-02,-2.299E-02
1.2326E-02,-2.379E-02
1.2330E-02,-2.459E-02
1.2334E-02,-2.459E-02
1.2338E-02,-2.299E-02
1.2342E-02,-2.539E-02
1.2346E-02,-2.379E-02
1.2350E-02,-2.299E-02
1.2354E-02,-2.379E-02
1.2358E-02,-2.219E-02
1.2362E-02,-2.379E-02
1.2366E-02,-2.459E-02
1.2371E-02,-2.459E-02
1.2375E-02,-2.459E-02
1.2379E-02,-2.459E-02
1.2383E-02,-2.459E-02
1.2387E-02,-2.299E-02
1.2391E-02,-2.299E-02
1.2395E-02,-2.379E-02
1.2399E-02,-2.379E-02
1.2403E-02,-2.379E-02
1.2407E-02,-2.299E-02
1.2411E-02,-2.379E-02
1.2415E-02,-2.299E-02
1.2419E-02,-2.379E-02
1.2424E-02,-2.379E-02
1.2428E-02,-2.459E-02
1.2432E-02,-2.379E-02
1.2436E-02,-2.379E-02
1.2440E-02,-2.299E-02
1.2444E-02,-2.299E-02
1.2448E-02,-2.459E-02
1.2452E-02,-2.299E-02
1.2456E-02,-2.299E-02
1.2460E-02,-2.139E-02
1.2464E-02,-2.139E-02
1.2468E-02,-2.299E-02
1.2473E-02,-2.299E-02
1.2477E-02,-2.139E-02
1.2481E-02,-2.219E-02
1.2485E-02,-2.299E-02
1.2489E-02,-2.139E-02
1.2493E-02,-2.139E-02
1.2497E-02,-2.299E-02
1.2501E-02,-2.219E-02
1.2505E-02,-2.139E-02
1.2509E-02,-2.139E-02
1.2513E-02,-2.059E-02
1.2517E-02,-2.059E-02
1.2521E-02,-1.979E-02
1.2526E-02,-1.979E-02
1.2530E-02,-1.979E-02
1.2534E-02,-1.899E-02
1.2538E-02,-1.819E-02
1.2542E-02,-1.899E-02
1.2546E-02,-1.979E-02
1.2550E-02,-1.979E-02
1.2554E-02,-1.819E-02
1.2558E-02,-1.899E-02
1.2562E-02,-1.819E-02
1.2566E-02,-2.059E-02
1.2570E-02,-1.819E-02
1.2575E-02,-1.899E-02
1.2579E-02,-1.819E-02
1.2583E-02,-1.819E-02
1.2587E-02,-1.899E-02
1.2591E-02,-1.899E-02
1.2595E-02,-1.739E-02
