[s],CH1[V]
-5.1000E-03,-2.280E+00
-5.0959E-03,-2.280E+00
-5.0918E-03,-2.280E+00
-5.0878E-03,-2.440E+00
-5.0837E-03,-2.440E+00
-5.0796E-03,-2.520E+00
-5.0755E-03,-2.600E+00
-5.0714E-03,-2.600E+00
-5.0674E-03,-2.600E+00
-5.0633E-03,-2.440E+00
-5.0592E-03,-2.600E+00
-5.0551E-03,-2.760E+00
-5.0510E-03,-2.840E+00
-5.0470E-03,-2.840E+00
-5.0429E-03,-2.840E+00
-5.0388E-03,-2.840E+00
-5.0347E-03,-2.760E+00
-5.0306E-03,-2.760E+00
-5.0266E-03,-2.920E+00
-5.0225E-03,-3.080E+00
-5.0184E-03,-3.080E+00
-5.0143E-03,-2.840E+00
-5.0102E-03,-3.000E+00
-5.0062E-03,-3.080E+00
-5.0021E-03,-3.080E+00
-4.9980E-03,-3.160E+00
-4.9939E-03,-3.080E+00
-4.9898E-03,-3.240E+00
-4.9858E-03,-3.160E+00
-4.9817E-03,-3.080E+00
-4.9776E-03,-3.320E+00
-4.9735E-03,-3.240E+00
-4.9694E-03,-3.400E+00
-4.9654E-03,-3.320E+00
-4.9613E-03,-3.320E+00
-4.9572E-03,-3.480E+00
-4.9531E-03,-3.480E+00
-4.9490E-03,-3.480E+00
-4.9450E-03,-3.400E+00
-4.9409E-03,-3.480E+00
-4.9368E-03,-3.480E+00
-4.9327E-03,-3.480E+00
-4.9286E-03,-3.480E+00
-4.9246E-03,-3.480E+00
-4.9205E-03,-3.560E+00
-4.9164E-03,-3.560E+00
-4.9123E-03,-3.560E+00
-4.9082E-03,-3.560E+00
-4.9042E-03,-3.560E+00
-4.9001E-03,-3.560E+00
-4.8960E-03,-3.560E+00
-4.8919E-03,-3.560E+00
-4.8878E-03,-3.560E+00
-4.8838E-03,-3.560E+00
-4.8797E-03,-3.640E+00
-4.8756E-03,-3.560E+00
-4.8715E-03,-3.560E+00
-4.8674E-03,-3.640E+00
-4.8634E-03,-3.640E+00
-4.8593E-03,-3.560E+00
-4.8552E-03,-3.560E+00
-4.8511E-03,-3.640E+00
-4.8470E-03,-3.640E+00
-4.8430E-03,-3.640E+00
-4.8389E-03,-3.640E+00
-4.8348E-03,-3.640E+00
-4.8307E-03,-3.640E+00
-4.8266E-03,-3.640E+00
-4.8226E-03,-3.560E+00
-4.8185E-03,-3.640E+00
-4.8144E-03,-3.640E+00
-4.8103E-03,-3.640E+00
-4.8062E-03,-3.560E+00
-4.8022E-03,-3.640E+00
-4.7981E-03,-3.640E+00
-4.7940E-03,-3.640E+00
-4.7899E-03,-3.640E+00
-4.7858E-03,-3.640E+00
-4.7818E-03,-3.640E+00
-4.7777E-03,-3.640E+00
-4.7736E-03,-3.640E+00
-4.7695E-03,-3.640E+00
-4.7654E-03,-3.640E+00
-4.7614E-03,-3.640E+00
-4.7573E-03,-3.640E+00
-4.7532E-03,-3.640E+00
-4.7491E-03,-3.640E+00
-4.7450E-03,-3.560E+00
-4.7410E-03,-3.640E+00
-4.7369E-03,-3.560E+00
-4.7328E-03,-3.640E+00
-4.7287E-03,-3.640E+00
-4.7246E-03,-3.640E+00
-4.7206E-03,-3.640E+00
-4.7165E-03,-3.640E+00
-4.7124E-03,-3.640E+00
-4.7083E-03,-3.640E+00
-4.7042E-03,-3.640E+00
-4.7002E-03,-3.640E+00
-4.6961E-03,-3.640E+00
-4.6920E-03,-3.560E+00
-4.6879E-03,-3.640E+00
-4.6838E-03,-3.560E+00
-4.6798E-03,-3.560E+00
-4.6757E-03,-3.560E+00
-4.6716E-03,-3.640E+00
-4.6675E-03,-3.560E+00
-4.6634E-03,-3.640E+00
-4.6594E-03,-3.640E+00
-4.6553E-03,-3.640E+00
-4.6512E-03,-3.640E+00
-4.6471E-03,-3.640E+00
-4.6430E-03,-3.560E+00
-4.6390E-03,-3.560E+00
-4.6349E-03,-3.560E+00
-4.6308E-03,-3.560E+00
-4.6267E-03,-3.560E+00
-4.6226E-03,-3.560E+00
-4.6186E-03,-3.560E+00
-4.6145E-03,-3.560E+00
-4.6104E-03,-3.560E+00
-4.6063E-03,-3.560E+00
-4.6022E-03,-3.560E+00
-4.5982E-03,-3.480E+00
-4.5941E-03,-3.480E+00
-4.5900E-03,-3.320E+00
-4.5859E-03,-3.320E+00
-4.5818E-03,-3.320E+00
-4.5778E-03,-3.320E+00
-4.5737E-03,-3.400E+00
-4.5696E-03,-3.240E+00
-4.5655E-03,-3.160E+00
-4.5614E-03,-3.400E+00
-4.5574E-03,-3.480E+00
-4.5533E-03,-3.240E+00
-4.5492E-03,-3.240E+00
-4.5451E-03,-3.240E+00
-4.5410E-03,-3.160E+00
-4.5370E-03,-3.080E+00
-4.5329E-03,-3.000E+00
-4.5288E-03,-3.080E+00
-4.5247E-03,-3.080E+00
-4.5206E-03,-2.920E+00
-4.5166E-03,-3.080E+00
-4.5125E-03,-2.840E+00
-4.5084E-03,-2.840E+00
-4.5043E-03,-2.840E+00
-4.5002E-03,-2.680E+00
-4.4962E-03,-2.680E+00
-4.4921E-03,-2.760E+00
-4.4880E-03,-2.840E+00
-4.4839E-03,-2.760E+00
-4.4798E-03,-2.600E+00
-4.4758E-03,-2.520E+00
-4.4717E-03,-2.520E+00
-4.4676E-03,-2.520E+00
-4.4635E-03,-2.440E+00
-4.4594E-03,-2.600E+00
-4.4554E-03,-2.280E+00
-4.4513E-03,-2.600E+00
-4.4472E-03,-2.440E+00
-4.4431E-03,-2.280E+00
-4.4390E-03,-2.440E+00
-4.4350E-03,-2.440E+00
-4.4309E-03,-2.120E+00
-4.4268E-03,-2.200E+00
-4.4227E-03,-2.200E+00
-4.4186E-03,-1.880E+00
-4.4146E-03,-2.120E+00
-4.4105E-03,-2.200E+00
-4.4064E-03,-1.960E+00
-4.4023E-03,-1.880E+00
-4.3982E-03,-2.040E+00
-4.3942E-03,-1.720E+00
-4.3901E-03,-1.800E+00
-4.3860E-03,-1.640E+00
-4.3819E-03,-1.720E+00
-4.3778E-03,-1.720E+00
-4.3738E-03,-1.720E+00
-4.3697E-03,-1.640E+00
-4.3656E-03,-1.720E+00
-4.3615E-03,-1.640E+00
-4.3574E-03,-1.400E+00
-4.3534E-03,-1.640E+00
-4.3493E-03,-1.400E+00
-4.3452E-03,-1.080E+00
-4.3411E-03,-1.240E+00
-4.3370E-03,-1.400E+00
-4.3330E-03,-1.240E+00
-4.3289E-03,-1.000E+00
-4.3248E-03,-7.600E-01
-4.3207E-03,-1.240E+00
-4.3166E-03,-1.000E+00
-4.3126E-03,-1.080E+00
-4.3085E-03,-7.600E-01
-4.3044E-03,-6.000E-01
-4.3003E-03,-6.000E-01
-4.2962E-03,-6.000E-01
-4.2922E-03,-9.200E-01
-4.2881E-03,-6.000E-01
-4.2840E-03,-4.400E-01
-4.2799E-03,-6.000E-01
-4.2758E-03,-6.800E-01
-4.2718E-03,-2.800E-01
-4.2677E-03,-6.000E-01
-4.2636E-03,-4.400E-01
-4.2595E-03,-2.800E-01
-4.2554E-03,-2.800E-01
-4.2514E-03,-4.400E-01
-4.2473E-03,-2.800E-01
-4.2432E-03,-1.200E-01
-4.2391E-03,-2.000E-01
-4.2350E-03,-4.000E-02
-4.2310E-03,-1.200E-01
-4.2269E-03,1.200E-01
-4.2228E-03,4.000E-02
-4.2187E-03,-4.000E-02
-4.2146E-03,3.600E-01
-4.2106E-03,1.200E-01
-4.2065E-03,3.600E-01
-4.2024E-03,4.000E-02
-4.1983E-03,2.000E-01
-4.1942E-03,2.800E-01
-4.1902E-03,-2.800E-01
-4.1861E-03,5.200E-01
-4.1820E-03,4.400E-01
-4.1779E-03,2.800E-01
-4.1738E-03,8.400E-01
-4.1698E-03,7.600E-01
-4.1657E-03,2.000E-01
-4.1616E-03,9.200E-01
-4.1575E-03,5.200E-01
-4.1534E-03,7.600E-01
-4.1494E-03,1.240E+00
-4.1453E-03,8.400E-01
-4.1412E-03,6.000E-01
-4.1371E-03,1.080E+00
-4.1330E-03,1.080E+00
-4.1290E-03,1.160E+00
-4.1249E-03,1.080E+00
-4.1208E-03,1.080E+00
-4.1167E-03,1.160E+00
-4.1126E-03,1.240E+00
-4.1086E-03,1.240E+00
-4.1045E-03,1.240E+00
-4.1004E-03,1.080E+00
-4.0963E-03,1.320E+00
-4.0922E-03,1.400E+00
-4.0882E-03,1.480E+00
-4.0841E-03,1.160E+00
-4.0800E-03,1.640E+00
-4.0759E-03,1.800E+00
-4.0718E-03,1.640E+00
-4.0678E-03,1.640E+00
-4.0637E-03,1.720E+00
-4.0596E-03,2.040E+00
-4.0555E-03,1.960E+00
-4.0514E-03,1.800E+00
-4.0474E-03,2.120E+00
-4.0433E-03,1.960E+00
-4.0392E-03,1.800E+00
-4.0351E-03,2.040E+00
-4.0310E-03,1.880E+00
-4.0270E-03,2.120E+00
-4.0229E-03,1.960E+00
-4.0188E-03,1.960E+00
-4.0147E-03,2.280E+00
-4.0106E-03,2.280E+00
-4.0066E-03,2.360E+00
-4.0025E-03,2.120E+00
-3.9984E-03,2.680E+00
-3.9943E-03,2.040E+00
-3.9902E-03,2.200E+00
-3.9862E-03,2.600E+00
-3.9821E-03,2.440E+00
-3.9780E-03,2.440E+00
-3.9739E-03,2.360E+00
-3.9698E-03,2.360E+00
-3.9658E-03,2.680E+00
-3.9617E-03,2.600E+00
-3.9576E-03,2.600E+00
-3.9535E-03,2.760E+00
-3.9494E-03,2.440E+00
-3.9454E-03,2.600E+00
-3.9413E-03,2.840E+00
-3.9372E-03,2.840E+00
-3.9331E-03,2.920E+00
-3.9290E-03,3.080E+00
-3.9250E-03,2.600E+00
-3.9209E-03,2.920E+00
-3.9168E-03,2.920E+00
-3.9127E-03,2.920E+00
-3.9086E-03,3.080E+00
-3.9046E-03,3.080E+00
-3.9005E-03,3.080E+00
-3.8964E-03,3.080E+00
-3.8923E-03,3.160E+00
-3.8882E-03,3.000E+00
-3.8842E-03,3.080E+00
-3.8801E-03,3.080E+00
-3.8760E-03,3.080E+00
-3.8719E-03,3.080E+00
-3.8678E-03,3.080E+00
-3.8638E-03,3.160E+00
-3.8597E-03,3.160E+00
-3.8556E-03,3.080E+00
-3.8515E-03,3.080E+00
-3.8474E-03,3.080E+00
-3.8434E-03,3.000E+00
-3.8393E-03,3.080E+00
-3.8352E-03,3.240E+00
-3.8311E-03,3.160E+00
-3.8270E-03,3.320E+00
-3.8230E-03,3.240E+00
-3.8189E-03,3.320E+00
-3.8148E-03,3.320E+00
-3.8107E-03,3.320E+00
-3.8066E-03,3.320E+00
-3.8026E-03,3.320E+00
-3.7985E-03,3.320E+00
-3.7944E-03,3.400E+00
-3.7903E-03,3.400E+00
-3.7862E-03,3.400E+00
-3.7822E-03,3.480E+00
-3.7781E-03,3.480E+00
-3.7740E-03,3.400E+00
-3.7699E-03,3.480E+00
-3.7658E-03,3.480E+00
-3.7618E-03,3.480E+00
-3.7577E-03,3.400E+00
-3.7536E-03,3.400E+00
-3.7495E-03,3.400E+00
-3.7454E-03,3.400E+00
-3.7414E-03,3.400E+00
-3.7373E-03,3.480E+00
-3.7332E-03,3.480E+00
-3.7291E-03,3.400E+00
-3.7250E-03,3.480E+00
-3.7210E-03,3.400E+00
-3.7169E-03,3.480E+00
-3.7128E-03,3.480E+00
-3.7087E-03,3.480E+00
-3.7046E-03,3.480E+00
-3.7006E-03,3.480E+00
-3.6965E-03,3.480E+00
-3.6924E-03,3.480E+00
-3.6883E-03,3.480E+00
-3.6842E-03,3.480E+00
-3.6802E-03,3.480E+00
-3.6761E-03,3.480E+00
-3.6720E-03,3.480E+00
-3.6679E-03,3.400E+00
-3.6638E-03,3.480E+00
-3.6598E-03,3.480E+00
-3.6557E-03,3.400E+00
-3.6516E-03,3.480E+00
-3.6475E-03,3.480E+00
-3.6434E-03,3.480E+00
-3.6394E-03,3.400E+00
-3.6353E-03,3.480E+00
-3.6312E-03,3.480E+00
-3.6271E-03,3.400E+00
-3.6230E-03,3.400E+00
-3.6190E-03,3.480E+00
-3.6149E-03,3.400E+00
-3.6108E-03,3.400E+00
-3.6067E-03,3.400E+00
-3.6026E-03,3.400E+00
-3.5986E-03,3.480E+00
-3.5945E-03,3.400E+00
-3.5904E-03,3.400E+00
-3.5863E-03,3.400E+00
-3.5822E-03,3.320E+00
-3.5782E-03,3.320E+00
-3.5741E-03,3.320E+00
-3.5700E-03,3.240E+00
-3.5659E-03,3.320E+00
-3.5618E-03,3.320E+00
-3.5578E-03,3.160E+00
-3.5537E-03,3.160E+00
-3.5496E-03,3.160E+00
-3.5455E-03,3.080E+00
-3.5414E-03,3.080E+00
-3.5374E-03,3.080E+00
-3.5333E-03,3.000E+00
-3.5292E-03,3.000E+00
-3.5251E-03,3.080E+00
-3.5210E-03,3.000E+00
-3.5170E-03,3.080E+00
-3.5129E-03,3.160E+00
-3.5088E-03,3.080E+00
-3.5047E-03,3.000E+00
-3.5006E-03,2.920E+00
-3.4966E-03,2.920E+00
-3.4925E-03,3.080E+00
-3.4884E-03,2.920E+00
-3.4843E-03,2.680E+00
-3.4802E-03,2.680E+00
-3.4762E-03,2.760E+00
-3.4721E-03,2.760E+00
-3.4680E-03,2.840E+00
-3.4639E-03,3.000E+00
-3.4598E-03,2.920E+00
-3.4558E-03,2.520E+00
-3.4517E-03,2.840E+00
-3.4476E-03,2.920E+00
-3.4435E-03,2.440E+00
-3.4394E-03,2.200E+00
-3.4354E-03,2.360E+00
-3.4313E-03,2.760E+00
-3.4272E-03,2.520E+00
-3.4231E-03,2.040E+00
-3.4190E-03,2.520E+00
-3.4150E-03,2.200E+00
-3.4109E-03,2.520E+00
-3.4068E-03,2.440E+00
-3.4027E-03,2.520E+00
-3.3986E-03,2.280E+00
-3.3946E-03,1.960E+00
-3.3905E-03,1.960E+00
-3.3864E-03,2.120E+00
-3.3823E-03,1.960E+00
-3.3782E-03,2.120E+00
-3.3742E-03,2.280E+00
-3.3701E-03,1.960E+00
-3.3660E-03,1.960E+00
-3.3619E-03,1.960E+00
-3.3578E-03,1.880E+00
-3.3538E-03,1.880E+00
-3.3497E-03,1.880E+00
-3.3456E-03,1.320E+00
-3.3415E-03,1.400E+00
-3.3374E-03,1.640E+00
-3.3334E-03,1.720E+00
-3.3293E-03,1.320E+00
-3.3252E-03,1.720E+00
-3.3211E-03,1.400E+00
-3.3170E-03,1.080E+00
-3.3130E-03,1.400E+00
-3.3089E-03,1.320E+00
-3.3048E-03,1.080E+00
-3.3007E-03,1.160E+00
-3.2966E-03,1.320E+00
-3.2926E-03,9.200E-01
-3.2885E-03,1.320E+00
-3.2844E-03,1.400E+00
-3.2803E-03,6.000E-01
-3.2762E-03,9.200E-01
-3.2722E-03,9.200E-01
-3.2681E-03,7.600E-01
-3.2640E-03,6.800E-01
-3.2599E-03,8.400E-01
-3.2558E-03,5.200E-01
-3.2518E-03,6.800E-01
-3.2477E-03,6.800E-01
-3.2436E-03,5.200E-01
-3.2395E-03,5.200E-01
-3.2354E-03,6.000E-01
-3.2314E-03,6.800E-01
-3.2273E-03,5.200E-01
-3.2232E-03,6.000E-01
-3.2191E-03,4.400E-01
-3.2150E-03,5.200E-01
-3.2110E-03,4.400E-01
-3.2069E-03,2.000E-01
-3.2028E-03,-4.000E-02
-3.1987E-03,2.000E-01
-3.1946E-03,1.200E-01
-3.1906E-03,1.200E-01
-3.1865E-03,-4.000E-02
-3.1824E-03,4.000E-02
-3.1783E-03,-1.200E-01
-3.1742E-03,-2.800E-01
-3.1702E-03,-4.400E-01
-3.1661E-03,-5.200E-01
-3.1620E-03,-2.800E-01
-3.1579E-03,-5.200E-01
-3.1538E-03,-5.200E-01
-3.1498E-03,-2.800E-01
-3.1457E-03,-5.200E-01
-3.1416E-03,-6.800E-01
-3.1375E-03,-6.000E-01
-3.1334E-03,-5.200E-01
-3.1294E-03,-7.600E-01
-3.1253E-03,-7.600E-01
-3.1212E-03,-6.800E-01
-3.1171E-03,-6.800E-01
-3.1130E-03,-9.200E-01
-3.1090E-03,-1.080E+00
-3.1049E-03,-9.200E-01
-3.1008E-03,-6.800E-01
-3.0967E-03,-1.240E+00
-3.0926E-03,-1.080E+00
-3.0886E-03,-1.160E+00
-3.0845E-03,-1.160E+00
-3.0804E-03,-1.240E+00
-3.0763E-03,-1.080E+00
-3.0722E-03,-1.240E+00
-3.0682E-03,-1.480E+00
-3.0641E-03,-1.480E+00
-3.0600E-03,-1.480E+00
-3.0559E-03,-1.320E+00
-3.0518E-03,-1.560E+00
-3.0478E-03,-1.640E+00
-3.0437E-03,-1.640E+00
-3.0396E-03,-1.720E+00
-3.0355E-03,-1.640E+00
-3.0314E-03,-1.640E+00
-3.0274E-03,-1.800E+00
-3.0233E-03,-1.880E+00
-3.0192E-03,-1.960E+00
-3.0151E-03,-1.960E+00
-3.0110E-03,-1.800E+00
-3.0070E-03,-1.800E+00
-3.0029E-03,-2.280E+00
-2.9988E-03,-2.040E+00
-2.9947E-03,-2.120E+00
-2.9906E-03,-2.040E+00
-2.9866E-03,-2.040E+00
-2.9825E-03,-2.120E+00
-2.9784E-03,-2.280E+00
-2.9743E-03,-2.520E+00
-2.9702E-03,-2.280E+00
-2.9662E-03,-2.440E+00
-2.9621E-03,-2.280E+00
-2.9580E-03,-2.600E+00
-2.9539E-03,-2.360E+00
-2.9498E-03,-2.680E+00
-2.9458E-03,-2.680E+00
-2.9417E-03,-2.440E+00
-2.9376E-03,-2.360E+00
-2.9335E-03,-2.680E+00
-2.9294E-03,-2.680E+00
-2.9254E-03,-2.680E+00
-2.9213E-03,-2.920E+00
-2.9172E-03,-2.680E+00
-2.9131E-03,-2.600E+00
-2.9090E-03,-3.000E+00
-2.9050E-03,-3.000E+00
-2.9009E-03,-3.080E+00
-2.8968E-03,-2.920E+00
-2.8927E-03,-2.840E+00
-2.8886E-03,-3.080E+00
-2.8846E-03,-2.920E+00
-2.8805E-03,-3.080E+00
-2.8764E-03,-3.240E+00
-2.8723E-03,-3.320E+00
-2.8682E-03,-3.160E+00
-2.8642E-03,-3.080E+00
-2.8601E-03,-3.160E+00
-2.8560E-03,-3.240E+00
-2.8519E-03,-3.160E+00
-2.8478E-03,-3.160E+00
-2.8438E-03,-3.160E+00
-2.8397E-03,-3.320E+00
-2.8356E-03,-3.320E+00
-2.8315E-03,-3.400E+00
-2.8274E-03,-3.400E+00
-2.8234E-03,-3.400E+00
-2.8193E-03,-3.400E+00
-2.8152E-03,-3.480E+00
-2.8111E-03,-3.480E+00
-2.8070E-03,-3.480E+00
-2.8030E-03,-3.480E+00
-2.7989E-03,-3.560E+00
-2.7948E-03,-3.560E+00
-2.7907E-03,-3.560E+00
-2.7866E-03,-3.560E+00
-2.7826E-03,-3.560E+00
-2.7785E-03,-3.560E+00
-2.7744E-03,-3.560E+00
-2.7703E-03,-3.560E+00
-2.7662E-03,-3.560E+00
-2.7622E-03,-3.560E+00
-2.7581E-03,-3.560E+00
-2.7540E-03,-3.560E+00
-2.7499E-03,-3.560E+00
-2.7458E-03,-3.640E+00
-2.7418E-03,-3.640E+00
-2.7377E-03,-3.560E+00
-2.7336E-03,-3.560E+00
-2.7295E-03,-3.640E+00
-2.7254E-03,-3.560E+00
-2.7214E-03,-3.640E+00
-2.7173E-03,-3.640E+00
-2.7132E-03,-3.640E+00
-2.7091E-03,-3.640E+00
-2.7050E-03,-3.640E+00
-2.7010E-03,-3.640E+00
-2.6969E-03,-3.560E+00
-2.6928E-03,-3.640E+00
-2.6887E-03,-3.640E+00
-2.6846E-03,-3.640E+00
-2.6806E-03,-3.640E+00
-2.6765E-03,-3.640E+00
-2.6724E-03,-3.640E+00
-2.6683E-03,-3.560E+00
-2.6642E-03,-3.640E+00
-2.6602E-03,-3.640E+00
-2.6561E-03,-3.560E+00
-2.6520E-03,-3.640E+00
-2.6479E-03,-3.640E+00
-2.6438E-03,-3.640E+00
-2.6398E-03,-3.560E+00
-2.6357E-03,-3.640E+00
-2.6316E-03,-3.560E+00
-2.6275E-03,-3.640E+00
-2.6234E-03,-3.560E+00
-2.6194E-03,-3.640E+00
-2.6153E-03,-3.640E+00
-2.6112E-03,-3.640E+00
-2.6071E-03,-3.640E+00
-2.6030E-03,-3.640E+00
-2.5990E-03,-3.560E+00
-2.5949E-03,-3.640E+00
-2.5908E-03,-3.640E+00
-2.5867E-03,-3.640E+00
-2.5826E-03,-3.640E+00
-2.5786E-03,-3.560E+00
-2.5745E-03,-3.640E+00
-2.5704E-03,-3.640E+00
-2.5663E-03,-3.560E+00
-2.5622E-03,-3.640E+00
-2.5582E-03,-3.560E+00
-2.5541E-03,-3.640E+00
-2.5500E-03,-3.640E+00
-2.5459E-03,-3.560E+00
-2.5418E-03,-3.560E+00
-2.5378E-03,-3.560E+00
-2.5337E-03,-3.640E+00
-2.5296E-03,-3.640E+00
-2.5255E-03,-3.640E+00
-2.5214E-03,-3.640E+00
-2.5174E-03,-3.640E+00
-2.5133E-03,-3.560E+00
-2.5092E-03,-3.560E+00
-2.5051E-03,-3.560E+00
-2.5010E-03,-3.560E+00
-2.4970E-03,-3.560E+00
-2.4929E-03,-3.560E+00
-2.4888E-03,-3.560E+00
-2.4847E-03,-3.560E+00
-2.4806E-03,-3.560E+00
-2.4766E-03,-3.560E+00
-2.4725E-03,-3.560E+00
-2.4684E-03,-3.480E+00
-2.4643E-03,-3.480E+00
-2.4602E-03,-3.400E+00
-2.4562E-03,-3.480E+00
-2.4521E-03,-3.480E+00
-2.4480E-03,-3.400E+00
-2.4439E-03,-3.400E+00
-2.4398E-03,-3.240E+00
-2.4358E-03,-3.160E+00
-2.4317E-03,-3.240E+00
-2.4276E-03,-3.320E+00
-2.4235E-03,-3.080E+00
-2.4194E-03,-3.240E+00
-2.4154E-03,-3.160E+00
-2.4113E-03,-3.240E+00
-2.4072E-03,-3.160E+00
-2.4031E-03,-3.080E+00
-2.3990E-03,-2.920E+00
-2.3950E-03,-2.920E+00
-2.3909E-03,-2.840E+00
-2.3868E-03,-3.000E+00
-2.3827E-03,-2.760E+00
-2.3786E-03,-2.920E+00
-2.3746E-03,-2.920E+00
-2.3705E-03,-2.920E+00
-2.3664E-03,-2.760E+00
-2.3623E-03,-2.840E+00
-2.3582E-03,-2.760E+00
-2.3542E-03,-2.760E+00
-2.3501E-03,-2.600E+00
-2.3460E-03,-2.680E+00
-2.3419E-03,-2.600E+00
-2.3378E-03,-2.440E+00
-2.3338E-03,-2.600E+00
-2.3297E-03,-2.280E+00
-2.3256E-03,-2.440E+00
-2.3215E-03,-2.360E+00
-2.3174E-03,-2.440E+00
-2.3134E-03,-2.360E+00
-2.3093E-03,-2.440E+00
-2.3052E-03,-2.200E+00
-2.3011E-03,-2.200E+00
-2.2970E-03,-1.960E+00
-2.2930E-03,-1.880E+00
-2.2889E-03,-2.120E+00
-2.2848E-03,-2.040E+00
-2.2807E-03,-1.960E+00
-2.2766E-03,-2.120E+00
-2.2726E-03,-1.960E+00
-2.2685E-03,-1.880E+00
-2.2644E-03,-1.640E+00
-2.2603E-03,-1.880E+00
-2.2562E-03,-1.720E+00
-2.2522E-03,-1.640E+00
-2.2481E-03,-1.720E+00
-2.2440E-03,-1.480E+00
-2.2399E-03,-1.480E+00
-2.2358E-03,-1.640E+00
-2.2318E-03,-1.320E+00
-2.2277E-03,-1.240E+00
-2.2236E-03,-1.480E+00
-2.2195E-03,-1.240E+00
-2.2154E-03,-1.480E+00
-2.2114E-03,-1.320E+00
-2.2073E-03,-1.400E+00
-2.2032E-03,-1.160E+00
-2.1991E-03,-1.240E+00
-2.1950E-03,-1.320E+00
-2.1910E-03,-1.160E+00
-2.1869E-03,-1.160E+00
-2.1828E-03,-9.200E-01
-2.1787E-03,-1.080E+00
-2.1746E-03,-8.400E-01
-2.1706E-03,-6.800E-01
-2.1665E-03,-8.400E-01
-2.1624E-03,-9.200E-01
-2.1583E-03,-6.000E-01
-2.1542E-03,-3.600E-01
-2.1502E-03,-5.200E-01
-2.1461E-03,-6.800E-01
-2.1420E-03,-7.600E-01
-2.1379E-03,-3.600E-01
-2.1338E-03,-6.000E-01
-2.1298E-03,-5.200E-01
-2.1257E-03,-2.000E-01
-2.1216E-03,-3.600E-01
-2.1175E-03,-4.000E-02
-2.1134E-03,-2.800E-01
-2.1094E-03,4.000E-02
-2.1053E-03,-4.000E-02
-2.1012E-03,-4.000E-02
-2.0971E-03,-2.800E-01
-2.0930E-03,2.800E-01
-2.0890E-03,2.800E-01
-2.0849E-03,2.000E-01
-2.0808E-03,-4.000E-02
-2.0767E-03,6.000E-01
-2.0726E-03,5.200E-01
-2.0686E-03,4.400E-01
-2.0645E-03,5.200E-01
-2.0604E-03,5.200E-01
-2.0563E-03,7.600E-01
-2.0522E-03,2.800E-01
-2.0482E-03,4.400E-01
-2.0441E-03,6.000E-01
-2.0400E-03,8.400E-01
-2.0359E-03,6.000E-01
-2.0318E-03,7.600E-01
-2.0278E-03,1.000E+00
-2.0237E-03,1.000E+00
-2.0196E-03,8.400E-01
-2.0155E-03,1.080E+00
-2.0114E-03,8.400E-01
-2.0074E-03,9.200E-01
-2.0033E-03,9.200E-01
-1.9992E-03,9.200E-01
-1.9951E-03,1.080E+00
-1.9910E-03,1.160E+00
-1.9870E-03,1.240E+00
-1.9829E-03,1.080E+00
-1.9788E-03,1.240E+00
-1.9747E-03,1.320E+00
-1.9706E-03,1.720E+00
-1.9666E-03,1.400E+00
-1.9625E-03,1.560E+00
-1.9584E-03,1.720E+00
-1.9543E-03,1.400E+00
-1.9502E-03,1.400E+00
-1.9462E-03,1.640E+00
-1.9421E-03,1.800E+00
-1.9380E-03,1.800E+00
-1.9339E-03,1.960E+00
-1.9298E-03,1.880E+00
-1.9258E-03,1.960E+00
-1.9217E-03,1.960E+00
-1.9176E-03,1.960E+00
-1.9135E-03,1.880E+00
-1.9094E-03,2.120E+00
-1.9054E-03,2.520E+00
-1.9013E-03,1.800E+00
-1.8972E-03,2.280E+00
-1.8931E-03,1.960E+00
-1.8890E-03,2.040E+00
-1.8850E-03,1.720E+00
-1.8809E-03,2.280E+00
-1.8768E-03,2.280E+00
-1.8727E-03,2.040E+00
-1.8686E-03,2.360E+00
-1.8646E-03,2.360E+00
-1.8605E-03,2.840E+00
-1.8564E-03,2.120E+00
-1.8523E-03,2.360E+00
-1.8482E-03,2.040E+00
-1.8442E-03,2.680E+00
-1.8401E-03,2.920E+00
-1.8360E-03,2.760E+00
-1.8319E-03,2.600E+00
-1.8278E-03,2.440E+00
-1.8238E-03,2.600E+00
-1.8197E-03,2.360E+00
-1.8156E-03,2.600E+00
-1.8115E-03,2.600E+00
-1.8074E-03,3.080E+00
-1.8034E-03,2.600E+00
-1.7993E-03,2.760E+00
-1.7952E-03,2.920E+00
-1.7911E-03,2.920E+00
-1.7870E-03,2.920E+00
-1.7830E-03,2.680E+00
-1.7789E-03,3.080E+00
-1.7748E-03,2.920E+00
-1.7707E-03,3.000E+00
-1.7666E-03,3.000E+00
-1.7626E-03,3.080E+00
-1.7585E-03,3.160E+00
-1.7544E-03,3.080E+00
-1.7503E-03,3.160E+00
-1.7462E-03,3.000E+00
-1.7422E-03,3.160E+00
-1.7381E-03,3.080E+00
-1.7340E-03,3.160E+00
-1.7299E-03,3.240E+00
-1.7258E-03,3.240E+00
-1.7218E-03,3.240E+00
-1.7177E-03,3.080E+00
-1.7136E-03,3.160E+00
-1.7095E-03,3.160E+00
-1.7054E-03,3.240E+00
-1.7014E-03,3.320E+00
-1.6973E-03,3.160E+00
-1.6932E-03,3.160E+00
-1.6891E-03,3.320E+00
-1.6850E-03,3.320E+00
-1.6810E-03,3.240E+00
-1.6769E-03,3.400E+00
-1.6728E-03,3.320E+00
-1.6687E-03,3.400E+00
-1.6646E-03,3.400E+00
-1.6606E-03,3.400E+00
